3,1986,4.0728,0.5731,0.2197,1.0958,0.6915,0.6998,0.8219,0.6749,0.8762,0.5727,0.4966,0.5747,1.2608,1.0194,13.6499
4,1986,4.0791,0.4558,0.0726,0.9487,0.7349,0.7566,0.8309,0.6816,0.8775,0.5734,0.4970,0.5815,1.2161,0.5831,12.8887
5,1986,4.1091,0.1690,0.0403,0.7405,0.5769,0.6746,0.8201,0.6784,0.8864,0.5264,0.4806,0.5856,1.1157,0.1454,11.5489
6,1986,4.0710,0.0288,0.0082,0.5652,0.4354,0.4237,0.7700,0.5829,0.7426,0.3643,0.4307,0.5340,0.8588,0.0565,9.8721
7,1986,3.7326,0.0061,0.0000,0.3343,0.2423,0.1530,0.5254,0.4923,0.5562,0.1951,0.3686,0.4554,0.2903,0.0000,7.3517
8,1986,3.6860,0.0022,0.0000,0.1006,0.1292,0.0366,0.2769,0.3195,0.4215,0.0963,0.2692,0.4203,0.0674,0.0000,5.8257
9,1986,3.5869,0.0052,0.0000,0.0442,0.1263,0.0348,0.2646,0.3021,0.4999,0.0694,0.2023,0.3872,0.0347,0.0000,5.5576
10,1986,3.8300,0.0166,0.0025,0.2866,0.2664,0.1295,0.4254,0.5911,0.8279,0.2645,0.3808,0.5418,0.1141,0.0281,7.7054
11,1986,3.9414,0.0445,0.0203,0.6531,0.3584,0.2816,0.6553,0.6880,0.8686,0.3563,0.4808,0.5901,0.7936,0.0436,9.7755
12,1986,3.9677,0.1732,0.0348,0.8895,0.4048,0.5208,0.8074,0.6952,0.8927,0.5420,0.4883,0.5905,1.2089,0.1867,11.4026
1,1987,3.9216,0.4058,0.1204,1.0894,0.5165,0.6249,0.8314,0.6802,0.9010,0.5720,0.4921,0.5908,1.2505,0.7038,12.7005
2,1987,4.0150,0.5371,0.2095,1.1493,0.6646,0.8697,0.8406,0.6836,0.9018,0.5777,0.4956,0.5979,1.2856,1.0496,13.8779
3,1987,4.0404,0.5245,0.1786,1.1196,0.6506,0.8409,0.8395,0.6779,0.9032,0.5800,0.4933,0.5977,1.2813,0.8505,13.5780
4,1987,4.0768,0.4850,0.0848,1.1170,0.5714,0.9442,0.8407,0.6776,0.9049,0.5829,0.5056,0.5999,1.2201,0.5569,13.1679
5,1987,4.0798,0.2634,0.0370,0.8931,0.5196,0.6623,0.8075,0.6868,0.9064,0.5683,0.4889,0.6087,1.1417,0.1609,11.8242
6,1987,4.0375,0.0513,0.0068,0.6488,0.3857,0.4693,0.7545,0.6112,0.8379,0.4735,0.3636,0.5624,0.9327,0.0603,10.1954
7,1987,3.7103,0.0047,0.0000,0.2988,0.2401,0.1888,0.4782,0.4887,0.6585,0.2860,0.1818,0.4846,0.3164,0.0000,7.3369
8,1987,3.7506,0.0020,0.0000,0.0582,0.1811,0.0512,0.1809,0.2562,0.4035,0.1306,0.1088,0.3511,0.0762,0.0000,5.5503
9,1987,3.8605,0.0050,0.0000,0.0319,0.2014,0.0370,0.0907,0.2821,0.5629,0.1802,0.1650,0.3018,0.0358,0.0000,5.7542
10,1987,4.0537,0.0158,0.0016,0.1662,0.3402,0.2134,0.3630,0.5938,0.8058,0.2317,0.1980,0.5183,0.0509,0.0223,7.5748
11,1987,4.1651,0.0570,0.0340,0.4783,0.4832,0.3527,0.7006,0.6910,0.9056,0.4350,0.4777,0.5773,0.3533,0.0417,9.7526
12,1987,4.2186,0.3169,0.0705,1.0157,0.7173,0.7428,0.8323,0.6874,0.9168,0.5680,0.5104,0.5968,1.2604,0.5952,13.0490
1,1988,4.2112,0.3702,0.0913,1.0519,0.7167,0.7081,0.8356,0.6882,0.9140,0.5690,0.5092,0.5955,1.2880,0.6945,13.2435
2,1988,4.2038,0.4783,0.2101,1.1623,0.6424,0.7350,0.8453,0.6840,0.9074,0.5719,0.5031,0.5891,1.2780,0.9128,13.7235
3,1988,4.2108,0.6364,0.1693,1.1028,0.7308,0.7576,0.8415,0.6864,0.9110,0.5887,0.5014,0.5922,1.2728,1.0458,14.0474
4,1988,4.2124,0.5309,0.0676,0.9859,0.7288,0.8141,0.8558,0.6856,0.9067,0.5816,0.5020,0.5934,1.2134,0.5966,13.2747
5,1988,4.1044,0.1711,0.0424,0.8177,0.5306,0.6017,0.8072,0.6462,0.8834,0.5446,0.4815,0.5836,1.0899,0.1931,11.4975
6,1988,4.0291,0.0309,0.0059,0.5802,0.4072,0.3662,0.6734,0.5163,0.8421,0.5273,0.3796,0.5288,0.8413,0.0584,9.7867
7,1988,3.7370,0.0041,0.0000,0.2414,0.2439,0.1421,0.4082,0.3524,0.6794,0.3482,0.2473,0.4208,0.2626,0.0000,7.0874
8,1988,3.6072,0.0021,0.0000,0.0587,0.1451,0.0572,0.2213,0.2023,0.5095,0.2103,0.1906,0.2744,0.0586,0.0000,5.5371
9,1988,3.6454,0.0053,0.0000,0.0234,0.1585,0.0610,0.2069,0.2363,0.4573,0.2385,0.1745,0.2413,0.0232,0.0000,5.4716
10,1988,4.0049,0.0130,0.0013,0.0515,0.3504,0.2559,0.4869,0.5599,0.7079,0.3198,0.3833,0.3969,0.0322,0.0220,7.5859
11,1988,4.1898,0.0931,0.0386,0.3757,0.5118,0.5191,0.7768,0.6839,0.8851,0.4755,0.5089,0.5865,0.2220,0.0369,9.9036
12,1988,4.2117,0.3913,0.0422,0.7346,0.7740,0.6494,0.8151,0.6687,0.9009,0.5880,0.5089,0.6029,1.0144,0.1046,12.0066
1,1989,4.2187,0.5635,0.1264,1.0145,0.7763,0.7455,0.8478,0.6808,0.8893,0.5833,0.5070,0.6034,1.2778,0.4249,13.2591
2,1989,4.1819,0.3544,0.2271,1.2090,0.6896,0.7827,0.8485,0.6804,0.8827,0.5352,0.4954,0.5957,1.2804,0.7567,13.5196
3,1989,4.1672,0.3406,0.1974,1.2379,0.7000,0.6622,0.8345,0.6748,0.8869,0.5379,0.4896,0.5916,1.2748,0.7816,13.3771
4,1989,4.1822,0.2392,0.0714,1.0890,0.6038,0.5762,0.8262,0.6816,0.8844,0.5387,0.4913,0.5952,1.2540,0.4056,12.4387
5,1989,4.1670,0.1042,0.0432,0.8319,0.5593,0.4410,0.7854,0.6680,0.8936,0.5480,0.4933,0.5931,1.1409,0.1425,11.4114
6,1989,4.0751,0.0354,0.0069,0.6129,0.5046,0.3757,0.7250,0.5874,0.7681,0.4245,0.4409,0.5228,0.8703,0.0496,9.9993
7,1989,3.8469,0.0043,0.0000,0.2759,0.3013,0.1846,0.4979,0.4774,0.5217,0.2361,0.3392,0.4233,0.2676,0.0000,7.3762
8,1989,3.6880,0.0022,0.0000,0.0738,0.1964,0.0854,0.3846,0.3267,0.2676,0.1060,0.1729,0.2728,0.0680,0.0000,5.6445
9,1989,3.4378,0.0054,0.0000,0.0464,0.2036,0.0754,0.2953,0.2080,0.1643,0.0844,0.1650,0.2425,0.0267,0.0000,4.9550
10,1989,3.6842,0.0178,0.0015,0.1619,0.3290,0.1938,0.4165,0.5856,0.5888,0.1657,0.2961,0.4850,0.0617,0.0237,7.0114
11,1989,3.9700,0.0645,0.0401,0.5043,0.4418,0.3286,0.6249,0.6759,0.8712,0.3950,0.5108,0.5959,0.4049,0.0398,9.4676
12,1989,4.0931,0.2152,0.0581,0.7670,0.6277,0.5014,0.7752,0.6864,0.8966,0.5538,0.5077,0.6095,1.1868,0.1785,11.6568
1,1990,4.0472,0.4757,0.1772,1.1559,0.5367,0.5678,0.8514,0.6902,0.9015,0.5839,0.5096,0.6168,1.2830,0.5058,12.9026
2,1990,4.0377,0.6700,0.2469,1.3945,0.4821,0.5166,0.8299,0.6790,0.8909,0.5800,0.5047,0.6052,1.2777,0.9143,13.6295
3,1990,4.1100,0.6653,0.2110,1.3942,0.5487,0.6349,0.8261,0.6722,0.8926,0.5823,0.5042,0.6020,1.1519,0.9260,13.7213
4,1990,4.0952,0.4674,0.0911,1.1719,0.5459,0.4997,0.7824,0.6657,0.8529,0.5724,0.5067,0.5994,1.1475,0.3868,12.3851
5,1990,4.0773,0.2142,0.0528,0.9493,0.4777,0.3305,0.7263,0.5960,0.7053,0.5371,0.4861,0.5956,1.1308,0.1015,10.9804
6,1990,4.0697,0.0275,0.0058,0.6188,0.3832,0.2227,0.6777,0.4572,0.5261,0.4200,0.4000,0.5425,0.8743,0.0412,9.2665
7,1990,3.7419,0.0044,0.0000,0.2227,0.2212,0.0668,0.4443,0.3027,0.2877,0.1997,0.2857,0.4521,0.3487,0.0000,6.5778
8,1990,3.7385,0.0021,0.0000,0.0350,0.1084,0.0385,0.2500,0.1072,0.0749,0.0796,0.2399,0.3496,0.0852,0.0000,5.1089
9,1990,3.5262,0.0047,0.0000,0.0358,0.0600,0.0199,0.2016,0.0829,0.0810,0.0668,0.2161,0.3317,0.0404,0.0000,4.6672
10,1990,3.8503,0.0162,0.0022,0.1971,0.2470,0.0633,0.4649,0.4433,0.4819,0.1136,0.3074,0.5098,0.0994,0.0288,6.8251
11,1990,4.1163,0.0511,0.0379,0.5736,0.3786,0.3247,0.7966,0.6840,0.8722,0.3406,0.4825,0.5980,0.3454,0.0419,9.6433
12,1990,4.1515,0.2364,0.0446,0.8537,0.4430,0.4491,0.8365,0.6929,0.9100,0.5658,0.5059,0.6014,1.0919,0.1437,11.5265
1,1991,4.1338,0.4324,0.1465,1.2627,0.4396,0.5341,0.8454,0.6934,0.9043,0.5728,0.5012,0.6054,1.2926,0.3194,12.6837
2,1991,4.1321,0.6861,0.2291,1.4006,0.5081,0.5325,0.8359,0.6849,0.9006,0.5727,0.5009,0.5969,1.2604,0.5243,13.3651
3,1991,4.1581,0.6213,0.1812,1.3397,0.5334,0.6361,0.8463,0.6859,0.9027,0.5788,0.5071,0.5965,1.2615,0.7240,13.5725
4,1991,4.1706,0.5571,0.0866,1.2607,0.5293,0.5864,0.8052,0.6679,0.8923,0.5829,0.5067,0.6029,1.2516,0.4957,12.9958
5,1991,4.1485,0.2500,0.0413,1.0526,0.4626,0.5320,0.7925,0.6338,0.8470,0.5370,0.4355,0.5899,1.1464,0.1259,11.5949
6,1991,4.0660,0.0350,0.0078,0.6893,0.3707,0.3053,0.7204,0.5425,0.7658,0.4378,0.3980,0.5048,0.8252,0.0489,9.7175
7,1991,3.6800,0.0046,0.0000,0.2524,0.1696,0.1010,0.4602,0.2806,0.5530,0.2719,0.3893,0.4211,0.2102,0.0000,6.7938
8,1991,3.5155,0.0022,0.0000,0.0473,0.0694,0.0403,0.3077,0.1042,0.2761,0.1910,0.3826,0.2929,0.0687,0.0000,5.2979
9,1991,3.2713,0.0060,0.0000,0.0398,0.0670,0.0174,0.1383,0.0805,0.2180,0.1296,0.3411,0.2704,0.0323,0.0000,4.6115
10,1991,3.7808,0.0169,0.0014,0.1039,0.2429,0.1376,0.4023,0.4747,0.5613,0.1429,0.3762,0.4895,0.0480,0.0255,6.8040
11,1991,4.0056,0.0446,0.0359,0.4610,0.3754,0.3779,0.6901,0.6735,0.8238,0.2667,0.4923,0.5894,0.3738,0.0374,9.2475
12,1991,4.0861,0.2142,0.0432,0.7997,0.4576,0.4035,0.7961,0.6650,0.8889,0.5240,0.5114,0.6092,1.1212,0.1430,11.2632
1,1992,4.1549,0.4926,0.1041,1.1022,0.5321,0.4946,0.8424,0.6889,0.9069,0.5735,0.5104,0.6079,1.2180,0.5145,12.7431
2,1992,4.1925,0.5633,0.2325,1.3662,0.5777,0.5845,0.8447,0.6951,0.9100,0.5818,0.5106,0.6051,1.2745,0.8631,13.8015
3,1992,4.1696,0.7096,0.2227,1.2821,0.5908,0.4779,0.8254,0.6878,0.9101,0.5905,0.5105,0.6075,1.2887,0.8335,13.7068
4,1992,4.1786,0.5432,0.1157,1.1165,0.5992,0.5260,0.8504,0.6844,0.9058,0.5823,0.5080,0.6069,1.2729,0.4782,12.9681
5,1992,4.1492,0.2510,0.0483,0.9868,0.5303,0.2552,0.7801,0.6691,0.8710,0.5637,0.5062,0.5919,1.1689,0.1518,11.5233
6,1992,4.0680,0.0504,0.0062,0.6661,0.4398,0.2071,0.7176,0.5943,0.7398,0.4535,0.4624,0.5385,1.0384,0.0497,10.0318
7,1992,3.6446,0.0048,0.0000,0.3384,0.3194,0.1188,0.4144,0.4150,0.4419,0.2482,0.3398,0.4546,0.5612,0.0000,7.3010
8,1992,3.5280,0.0022,0.0000,0.0921,0.2110,0.0380,0.2320,0.2557,0.2406,0.1342,0.2850,0.3987,0.1233,0.0000,5.5408
9,1992,3.5178,0.0045,0.0000,0.0594,0.2109,0.0227,0.1980,0.2881,0.3080,0.1803,0.3111,0.3856,0.0330,0.0000,5.5195
10,1992,3.9129,0.0190,0.0013,0.0870,0.3130,0.1959,0.5763,0.6348,0.7301,0.2550,0.4500,0.5301,0.0382,0.0241,7.7676
11,1992,4.1005,0.0900,0.0306,0.4644,0.3913,0.3587,0.7773,0.6883,0.8877,0.3935,0.4769,0.5866,0.4635,0.0475,9.7569
12,1992,4.1525,0.3606,0.0401,0.8811,0.4219,0.4460,0.8247,0.6885,0.9006,0.5696,0.5002,0.6012,1.1617,0.2599,11.8087
1,1993,4.1798,0.4328,0.1247,1.3781,0.5060,0.5156,0.8294,0.6858,0.8966,0.5785,0.4961,0.6028,1.2384,0.6170,13.0817
2,1993,4.1783,0.5273,0.2499,1.5353,0.5512,0.5355,0.8366,0.6885,0.9010,0.5783,0.4929,0.5995,1.2884,0.8847,13.8474
3,1993,4.2052,0.5520,0.2410,1.5405,0.5443,0.6189,0.8285,0.6741,0.8871,0.5819,0.5057,0.6007,1.2757,0.9350,13.9905
4,1993,4.1863,0.4093,0.1347,1.3380,0.5046,0.6729,0.8180,0.6731,0.9000,0.5874,0.5042,0.5998,1.2616,0.5876,13.1776
5,1993,4.1491,0.1374,0.0443,1.0194,0.4973,0.5370,0.7813,0.6297,0.8689,0.5386,0.4625,0.5907,1.1234,0.1453,11.5250
6,1993,3.9386,0.0261,0.0069,0.6152,0.4425,0.3625,0.5823,0.5236,0.7753,0.3841,0.3220,0.5276,0.7969,0.0466,9.3501
